<검색방법>
 종목코드 | A | B | C | D | E | F | G | H | I | 결과1 | 결과2 |
 code:091180 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:091210 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:091220 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:091230 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:092200 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:092220 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:092230 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:092440 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:093050 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:093230 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:093240 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:093370 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:094280 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:094800 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:095570 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:095720 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:096300 | X | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:096760 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:096770 | X | X | O | O | O | O | X | X | 5 | ........ | ........ |
 code:096775 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:097230 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:097750 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:097950 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:097955 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:098560 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:099140 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:099340 | O | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:099350 | X | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:100220 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:100250 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:100840 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:100910 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:101060 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:101140 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:101280 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:101530 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:102110 | O | O | O | O | O | O | X | X | 5 | ok_rslt0 | ........ |
 code:102260 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:102280 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:102460 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:102780 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:102960 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:102970 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:103130 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:103140 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:103590 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:104110 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:104120 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:104520 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:104530 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:104700 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:105010 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:105190 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:105560 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:105630 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:105780 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:105840 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:107590 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:108450 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:108590 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:108670 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:108675 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:109070 | O | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:110570 | O | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:111770 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:112610 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:114090 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:114100 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:114260 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:114460 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:114470 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:114800 | O | X | O | O | O | O | X | X | 5 | ........ | ........ |
 code:114820 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:115390 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:117460 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:117580 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:117680 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:117690 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:117700 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:117930 | X | X | X | X | X | O | X | X | 5 | ........ | ........ |
 code:118000 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:119650 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:120030 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:120110 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:120115 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:122090 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:122260 | X | X | O | O | O | O | X | X | 5 | ........ | ........ |
 code:122630 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:122900 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:123310 | X | X | O | O | O | O | X | X | 5 | ........ | ........ |
 code:123320 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:123690 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:123700 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:123890 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:126560 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:128820 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:128940 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:129260 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:130660 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:130680 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:130730 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:131890 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:132030 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:133690 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:133820 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:134380 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:134790 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:136280 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:136340 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:136490 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:137610 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:137930 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:138040 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:138230 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:138250 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:138490 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:138520 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:138530 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:138540 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:138910 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:138920 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:138930 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:139130 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:139200 | X | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:139220 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:139230 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:139240 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:139250 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:139260 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:139270 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:139280 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:139290 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:139310 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:139320 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:139480 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:139660 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:140570 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:140580 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:140700 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:140710 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:140890 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:140910 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:140950 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:141240 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:143460 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:143850 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:143860 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:144600 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:144620 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:145210 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:145270 | X | X | X | X | X | X | X | X | 5 | ........ | ........ |
 code:145670 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:145850 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:145990 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:145995 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:147970 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:148020 | O | O | O | O | O | O | X | X | 5 | ok_rslt0 | ........ |
 code:148070 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:150460 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:152100 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:152180 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:152280 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:152330 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:152380 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:152500 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:152550 | X | X | X | O | O | X | X | X | 5 | ........ | ........ |
 code:152870 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:153130 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:153270 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:153360 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:155660 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:155900 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:156080 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:157450 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:157490 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:157500 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:157510 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:157520 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:159650 | X | O | X | X | X | X | X | X | 5 | ........ | ........ |
 code:159800 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:160580 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:161000 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:161390 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:161490 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:161500 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:161510 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:161890 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:163560 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:166400 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:167860 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:168300 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:168490 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:168580 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:169950 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:170350 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:170900 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:172580 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:174350 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:174360 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:175330 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:176710 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:176950 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:180640 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:18064K | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:181480 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:181710 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:182480 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:182490 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:183190 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:183700 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:183710 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:185680 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:185750 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:189400 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:190150 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:190160 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:190620 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:192090 | X | O | O | O | O | O | X | X | 5 | ........ | ........ |
 code:192400 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:192530 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:192720 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:192820 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:194370 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:195870 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:195920 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:195930 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:195970 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:195980 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:196030 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:196220 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:196230 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:200020 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:200030 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:200040 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:200050 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:200250 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:200880 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:203780 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:204210 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:204320 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:204420 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:204450 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:204480 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:205720 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:208470 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:210540 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:210780 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:210980 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:211210 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:211260 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:211560 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:211900 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:213500 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:213610 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:213630 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:214320 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:214330 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:214390 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:214420 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:214980 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:215620 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:217770 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:217780 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:217790 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:218420 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:219390 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:219480 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:219900 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:220130 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:222170 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:222180 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:222190 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:222200 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:223190 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:225030 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:225040 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:225050 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:225060 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:225130 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:225800 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:226320 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:226380 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:226490 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:226810 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:226980 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:227540 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:227550 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:227560 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:227570 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:227830 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:227840 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:227930 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:228790 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:228800 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:228810 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:228820 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:229200 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:229640 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:229720 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:230480 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:232080 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:232590 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:233160 | X | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:233740 | O | O | O | X | X | O | X | X | 5 | ........ | ........ |
 code:234310 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:234790 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:236350 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:236460 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:237350 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:237370 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:237440 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:238670 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:238720 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:239660 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:241180 | O | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:241390 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:241590 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:243880 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:243890 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:244580 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:244620 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:244660 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:244670 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:244820 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:245340 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:245350 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:245360 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:245710 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:247780 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:247790 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:247800 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:248170 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:248260 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:248270 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:249420 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:250730 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:250780 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:251340 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:251350 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:251590 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:251600 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:251890 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:252000 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:252400 | O | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:252410 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:252420 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:252650 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:252670 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:252710 | X | X | O | X | X | O | X | X | 5 | ........ | ........ |
 code:253150 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:253160 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:253230 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:253240 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:253250 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:253280 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:253290 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500007 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500001 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500002 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500020 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500003 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500004 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500005 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500006 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:500008 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500009 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:500010 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:500011 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:500012 | O | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:500013 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:500014 | O | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500015 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500016 | X | O | O | O | O | X | X | X | 5 | ........ | ........ |
 code:500017 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:500018 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:500019 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:520001 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:520004 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:520005 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:520006 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:520007 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:520009 | O | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:520010 | X | O | O | X | X | X | X | X | 5 | ........ | ........ |
 code:520011 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:520002 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
 code:520003 | X | X | O | O | O | X | X | X | 5 | ........ | ........ |
 code:530003 | X | X | O | X | X | X | X | X | 5 | ........ | ........ |
